code,Profit contribution,Net interest income,Intermediate income,Deposit and finance daily
7369,821.54,122.14,1133.02,10756.88
7370,87.08,3.9,237.16,261.16
7371,39607.64,64646.36,2089.68,5740008.38
7372,1023.32,705.58,1259.5,62563.7
7373,113.18,279.76,199.12,24750.8
7374,1004.64,791.92,997.22,70227.7
7375,244.78,3.34,378.38,209.46
7376,139.84,186.12,74.48,16438.12
7377,3732.74,2770.34,2437.72,245896.1
7378,6352.34,8000.12,1412.36,710260.6
7379,779.12,41.98,1038.7,3639.16
7380,2722.28,3340.5,1021.74,296524.22
7381,344.42,528.28,1,46816.48
7382,921.22,267.58,1017.98,23669.8
7383,36.54,179.78,1,15875.08
7384,95.74,183.54,1,16210.72
7385,35744.68,54802.72,1,4865968.04
7386,447.68,282.84,567.04,25029.5
7387,1239.7,347.76,1534.92,30789.86
7388,1207.76,171.16,1619.98,15109.22
7389,21036.76,27354.98,2795.3,2428816.34
7390,859.88,16.9,965.58,1397.7
7391,473.96,220.6,444.38,19499.78
7392,440.6,856.02,10.44,203656.62
7393,229.4,22.68,331.3,1923.2
7394,14044.7,6096.76,1523.64,10163148.73
7395,-78.58,2.94,10.44,174.04
7396,309.26,24.44,427.4,2078.8
7397,-18.96,2.18,1,101.2
7398,2620.36,3226.68,623.64,286417.34
7399,25.9,14.2,114.22,1171.8
7400,-12.26,1.02,31.18,3.12
7401,742.26,233.24,1000.98,20621.76
7402,-14.16,10.92,1,882.64
7403,-17.06,3.24,1,202.18
7404,-77.06,1.2,1,18.12
7405,-10.4,1,1.02,1.02
7406,10.84,61.14,85.9,5338.2
7407,68.42,1,95.34,1
7408,1072.72,916.08,642.5,81252.08
7409,-22.84,1.9,1,81.04
7410,10513.02,14039.38,185.92,1653933.34
7411,2109.66,2074.8,870.86,184146.44
7412,1235.56,194.78,1510.44,17206.44
7413,6668.66,3633.78,5507.66,348603.78
7414,-4.08,1,1.76,1.1
7415,6053.72,7839.88,680.24,696030.66
7416,63.2,24.48,101.42,2081.22
7417,4010.12,4320.82,1316.1,383567.92
7418,9.8,1,22.86,1
7419,-78.12,2.84,1,164.6
7420,670.3,55.6,1057.56,4845.04
7421,245.36,31.38,331.18,2697.52
7422,195.88,236.24,248.16,20887.18
7423,296.06,10.64,410.44,857.22
7424,484.48,7.22,680.2,552.78
7425,34036.22,2159.7,15002.86,204302.4
7426,137189.98,192584.26,3721.82,17099916.4
7427,100.64,1.24,176.8,23.56
7428,10.98,1,19.86,1
7429,-21.9,4.64,1,322
7430,-0.1,1,2.88,1
7431,3258.98,2912.2,1997.34,258490
7432,3432.64,5042.98,1,447686.56
7433,961.58,107.02,1246.24,9416.28
7434,-55.16,1.08,18.34,22.52
7435,139.98,1,212.2,1.18
7436,-24.84,1.1,1,11.02
7437,116696.74,161543.38,27364.64,22041836.7
7438,5596.42,6141.04,1519.86,545190.24
7439,303.18,19.88,436.84,1677.38
7440,149063.48,201092.96,2389.68,5312236.34
7441,491.68,12.94,680.2,1060.48
7442,69.98,1,95.34,1
7443,2325.3,1557.2,1859.48,138176.32
7444,95.1,1,151.94,1
7445,-14.62,9.66,1,771.2
7446,92500.34,138523.78,1,23447383.36
7447,418.08,136.2,638.64,12003.6
7448,-8.4,3.24,1,201.58
7449,173.14,1.62,255.72,54.72
7450,575.52,10.04,897.22,801.58
7451,-30.08,1,1.1,1
7452,223.52,1.82,378.36,74.96
7453,164.74,55.66,236.9,4854.64
7454,744445.46,1006950.08,1,119246083
7455,576.46,808.84,1,63259.9
7456,26.84,1,115.38,1.1
7457,46.5,1.62,85.9,57.04
7458,707.84,1357.9,76.48,120484.14
7459,-15.1,1.02,27.4,3.06
7460,21.44,58.74,1,4522.56
7461,-77.24,1,1,3.9
7462,-3.4,1,1.34,1
7463,28.24,161.68,1,12583.12
7464,169.54,363.44,1,28382.56
7465,1425.26,1005.78,1797.24,89216.92
7466,-7.4,1,2.88,1.16
7467,25.2,57.52,19.86,4425.66
7468,457.04,683.5,1,53444.6
7469,4291.22,4671.26,2436.84,414681.8
7470,967.28,1586.84,1,124180.52
7471,77.94,23.84,98.52,2029.06
7472,21.88,1.04,78.34,3.4
7473,716.7,341,1485.92,30189.92
7474,335.06,99.96,399.1,8789.1
7475,46827.7,36696.92,13512.62,3258505.02
7476,6982.34,860.52,6940.24,76383.22
7477,18.88,44.86,1,3436.2
7478,652.68,762.16,151.94,67585.64
7479,390.88,23.82,31.32,2029.16
7480,82.26,4.58,142.52,320.94
7481,7306.36,8789.52,1317.98,780353.94
7482,74.08,20.7,116.84,1751.98
7483,557.74,997.94,895.34,88521.76
7484,1373.82,718.5,1765.2,63708.94
7485,3685.64,1034.82,4138.74,91796.06
7486,804.44,808.16,416.1,71671.8
7487,25.56,37,29.76,3197.32
7488,356.84,91.4,438.72,8029.54
7489,-8.24,1,1.16,1
7490,188.64,239.9,51.94,21211.6
7491,239.36,113.7,942.56,10005.76
7492,456.52,24.42,702.86,2082.3
7493,141.7,1.4,217.98,37.14
7494,1242.96,306.3,1642.48,27109.16
7495,519.1,57.74,704.72,5037.68
7496,69.92,27.94,121.72,2394.04
7497,475.22,23.66,680.2,2011.1
7498,4.88,1,10.44,1
7499,1634.48,137.94,2189.64,12160.14
7500,-13.62,1.06,1,6.68
7501,28400.46,39317.44,2960.28,4970597.92
7502,1071.06,62.46,1544.42,5458.42
7503,-7.78,4.08,1,270.66
7504,0.22,5.94,20.48,440.28
7505,14.26,3.42,36.84,212.88
7506,1720.56,1211.9,1344.46,107521.18
7507,919.9,1312.04,1.1,116414.62
7508,1191.26,325.48,1565.76,28811.46
7509,1344.34,467.72,1859.52,41550.72
7510,1227.24,1653.86,170.82,146765.52
7511,238.12,45.08,378.36,3910.9
7512,2113.46,1505.64,1642.6,133601.08
7513,1919.16,1465.32,1427.44,130023.58
7514,13292.22,20697.56,2431.2,1837694
7515,118081.6,199511.42,1038.74,17714993.26
7516,110.36,1,151.94,1
7517,876.52,561,712.98,49722
7518,608.96,213.9,642.48,18903.74
7519,459.06,153.8,652.16,13570.38
7520,-9.84,4.82,1,339.62
7521,48.64,120.76,1,9378.4
7522,3050.9,3485.2,890.92,309373.8
7523,128.8,1.1,191.7,8.34
7524,343.86,63.8,463.26,5576.68
7525,4292.58,1595.88,474.58,2957169.096
7526,64.16,44.04,85.9,3822
7527,1799.56,303.3,1552.02,27037.96
7528,8888.92,5656.64,3076.78,502202.48
7529,907.54,580.72,703.12,51475.68
7530,318.74,2.98,463.26,176.76
7531,-2.56,4.68,1.06,326.68
7532,1410.94,255.56,1990.82,22604.22
7533,52.96,92.72,1,8145.4
7534,94.68,47.12,146.28,4094.76
7535,1683.46,2142.82,284.08,190176.76
7536,94.86,1.22,142.5,19.42
7537,567.56,317.74,793.44,28121.82
7538,37.14,11.54,95.36,934.54
7539,356.26,23.88,493.1,2032.08
7540,761.16,582.4,468.94,51624.38
7541,-3.5,6.92,19.88,528.34
7542,2441.14,2831.18,1233.1,251297.24
7543,1403.66,2238.48,1329.32,198669.44
7544,3307.02,201.24,1729.88,17760.66
7545,12.32,1,44.38,1.48
7546,845.58,55.76,1143.18,4865.72
7547,-13.14,6.42,8.54,480.02
7548,25.38,71.4,1,6251.1
7549,1359.24,531.9,1480.32,47141.06
7550,586.84,5.18,827.28,371.6
7551,-18.88,4.82,1,341.12
7552,847.66,1084.44,608.62,96204.78
7553,63.56,6.36,134.26,477.64
7554,6713.06,11293.32,1057.56,2009132.58
7555,238.14,5.82,385.9,430.82
7556,45.92,3.38,85.9,209.58
7557,30230.1,55235.82,1133.08,4904425.52
7558,3509.58,1178.06,3248.74,154190.26
7559,217.54,156.4,422.8,13801.16
7560,89.76,1.96,206.68,84.74
7561,3752.76,2898.88,2542.58,257311.58
7562,4116.2,6558.32,784.06,582236.9
7563,737.58,213.28,834.68,18847.94
7564,-89.44,1,1.6,8.3
7565,152,489.58,4.76,66717.01334
7566,311.52,1,453.84,1
7567,1323.38,1195.92,733.08,106099.98
7568,639.26,156.84,982.12,13837.1
7569,69.8,1,95.34,1
7570,86.9,177.36,1,15662.22
7571,324.22,14.68,489.68,1217.06
7572,1424.74,2198.8,57.6,195149.66
7573,402.54,1.62,592.9,55
7574,8476.94,10023.22,1750.5,889897.44
7575,10433.04,12144.82,2950.14,1078276.72
7576,7156.24,9804.24,1642.5,870451.66
7577,2544.14,3139,293.46,278629.3
7578,3535.76,4186.28,993.5,371621.4
7579,-30.94,1,1,4.92
7580,1653.76,716.18,1689.74,63490.8
7581,1262.52,1297.88,484.02,115150.08
7582,1840240.7,324639.28,9237.16,5402462.74
7583,144.02,17.12,237.1,1433.74
7584,1049.3,510.7,1019.84,45257.56
7585,773.36,458.8,638.26,40647.24
7586,-27.56,1,1,3.76
7587,75.34,35.26,148.18,3040.54
7588,5289.46,4354.84,2999.12,386588.08
7589,570.7,807.36,40.62,71600.9
7590,705.48,58.94,1170.8,5145.2
7591,148430.66,203803.84,4400.34,18096126.3
7592,175.48,48.34,220.36,4203.2
7593,48.04,3.44,92.64,217.16
7594,-8.58,1.26,1,25.96
7595,-4.1,1.24,1,20.48
7596,154.82,229.06,1,20249.9
7597,848.98,128.72,1075.4,11338.8
7598,1681.52,566.78,2289.74,50236.96
7599,923.08,67.8,1283.48,5933.62
7600,1894.38,1639.22,999.12,145460.64
7601,-78.48,1.84,1,115.46
7602,1217.84,1586.52,307.44,140783.84
7603,2339.02,2495.46,1414.22,221494
7604,436.06,4.34,622.72,303.62
7605,6889.4,8428.98,855.3,748339.44
7606,1329.12,1445.54,587.8,128268.24
7607,972.42,430.2,944.4,38110.7
7608,300.84,40.78,575.86,3530.5
7609,99.2,1.08,154.44,8.3
7610,389.52,105.76,733.14,9301.08
7611,-25.22,24.58,3.54,2095.9
7612,66.86,32.74,85.9,2818.44
7613,-24.24,1,1,1.3
7614,3020.06,1690.44,2548.88,150009.36
7615,14.14,19.72,16.1,1663.3
7616,923.16,140.36,1702.84,12376.36
7617,411.38,3.84,625.94,251.9
7618,37.94,1.42,161.38,35.3
7619,311.02,4.3,463.26,292.04
7620,83.36,102.28,54.36,8993.08
7621,338.36,94.88,413.28,8337.84
7622,-22.48,2.38,4.24,125.82
7623,5482.88,4092.16,2251.94,823817.4556
7624,1258.12,1631.6,567.04,144788.82
7625,776.68,115.08,1014.3,10128.68
7626,980.66,367.76,1578.2,32566.76
7627,2558.02,2799.02,912.38,248445.24
7628,4469.02,792.48,1135.04,70277.18
7629,-66.68,18.02,1,1514.9
7630,8612.48,172.68,374.28,15259.6
7631,265.78,3.58,378.36,229.28
7632,69.54,45.26,85.9,3929.98
7633,-137485.96,126848.54,1662.98,48874.28
7634,-22.56,2.14,1,104.6
7635,1147.56,526.78,1157.8,46689.5
7636,1254.44,323.64,1463.26,28646.16
7637,465.7,37.04,689.64,3200.88
7638,66.18,1,95.34,1
7639,534.78,148.3,642.48,13079.4
7640,370.5,62.58,563,5468.54
7641,152.04,74.36,252.86,6514.44
7642,98.32,179.32,1,15834.96
7643,-50287270.32,13110420.36,2416767.16,185130067.2
7644,618.52,4.26,860.5,291.34
7645,1334.02,67.48,1780.24,5924.78
7646,4190.12,4705.12,2029.32,417692.58
7647,1592.3,1181.18,1115.48,104792.72
7648,67.94,1,95.34,1
7649,-57.04,21.76,1,1627.24
7650,121.64,75.94,138.5,6651.76
7651,448.7,222.16,797.22,19638.74
7652,-101.3,1,1,1.7
7653,10521.58,149816.86,2930.66,876275.4
7654,814.56,1219.36,1,108180.76
7655,7091.1,8126.88,3534.22,1131569.24
7656,220506.34,125374.78,9447.24,13646690.84
7657,989.84,1062.08,482.18,94218.28
7658,65.84,1.26,127.48,22.28
7659,5809.54,7543.12,642.5,669681.92
7660,968.8,731.34,585.9,64850.3
7661,181691.76,262947.52,6573.42,23347635.98
7662,6819.2,1681.3,9315.66,149250.9
7663,1559.9,707.24,1576.48,62710.16
7664,-15.68,1.22,1,18.52
7665,154121.48,232572.26,3776.62,20650541.72
7666,285.86,4.18,567.02,286.94
7667,-24.12,1.4,1,38.08
7668,1404.2,359.62,801.74,31845.8
7669,1866.66,725.2,1831.12,64306.38
7670,14333.76,20275.08,567.04,1800175.32
7671,6702.16,11181.7,42.2,1926721.3
7672,157.94,5.38,293.46,389
7673,-70.64,150.6,17.92,13280.68
7674,759.74,234.06,1110.38,20692.72
7675,-2145.3,28802,-14653.64,119135.1
7676,213.96,47.7,284.08,4147.22
7677,364.98,106.4,438.74,9360.3
7678,693.24,435.04,567.04,38542.46
7679,-27.24,1,5.92,1.78
7680,908,366.64,1195.36,32465.58
7681,1316.56,406.88,1001.02,102701.5467
7682,516.2,467.52,378.36,41423.02
7683,-20.9,1.98,8.54,87.96
7684,1716.78,73.6,2302.84,6446.96
7685,87171.42,123518.34,1951.98,10967393.74
7686,65.72,1,95.34,1
7687,1299.48,25.78,2136.8,2199.44
7688,265.48,4.06,378.36,275.76
7689,610.02,291.36,585.9,25779.54
7690,1036.8,377.3,1065.12,33413.3
7691,1235.72,258.06,1232.52,22823
7692,742.72,221.1,1023.66,19545.2
7693,213.28,84.84,269.92,7445.42
7694,1581.28,599.08,1584.56,53101.34
7695,1709.3,735.26,1836.88,65195.26
7696,323.36,325.74,146.28,28837.94
7697,40.82,94.76,1,7341.6
7698,468.96,282.46,378.36,24991.74
7699,1767.22,434.3,2476.46,38473.58
7700,130.68,133.82,85.92,11791.04
7701,3804.58,3529.18,3306.7,313276.68
7702,2317.4,2823.36,567.04,250604.42
7703,19425.98,1,793.46,1.28
7704,7650.74,8038.78,6546.3,713691.08
7705,1184.38,759,1512.26,67305.04
7706,-20.54,5.44,1,393.06
7707,301.02,281.56,476.46,24910.04
7708,31175.4,40878.54,6242.52,3629605.62
7709,-29.14,1.62,10.44,56.3
7710,60.06,34.1,102.88,2938.08
7711,89.48,37.14,114.2,3209.32
7712,549.9,256.7,693.48,22703.96
7713,-7.42,1.04,31.86,4.08
7714,115.66,131.5,67.04,11589.06
7715,994.26,510.88,965.12,45273.1
7716,9.78,20.9,10.44,1765.68
7717,77.24,32.16,155.7,2769.68
7718,786.72,317.16,1023.62,28070.98
7719,3296.66,4199.88,295.64,372826.02
7720,3350.9,18513.88,-7445.62,1661574.418
7721,410.82,533.34,95.68,47268.82
7722,349.5,42.94,480.16,3723.52
7723,51.04,85.12,1,6587.88
7724,987.44,369.48,1067.02,32718.8
7725,1216.46,61.5,1797.66,5372.3
7726,50390.26,2131.06,65235.22,226357.7822
7727,7286.52,4658.42,6674.16,413545.62
7728,3416.18,3749.78,1068.9,332865.84
7729,48426.38,141.66,61029.28,456936.3044
7730,-12.28,1,2.88,1.1
7731,508.58,22.18,742.8,1882.04
7732,1239.3,739.92,1118,65612.02
7733,47817.44,63136.38,3384.12,260325.12
7734,797.72,1,1112.32,2.2
7735,1057.74,351.84,1621.78,31152.24
7736,95.86,67.76,104.78,5923.64
7737,-24.54,2.52,4.86,135.52
7738,852.36,526.6,808.54,46675.22
7739,313.08,353.56,136.86,31307.42
7740,-23.52,3.02,19.88,180.46
7741,367.84,28.74,856.62,2463.84
7742,95.6,20.74,178.36,1753.22
7743,6433156.18,-334378.64,1,1
7744,108.88,1.24,199.14,19.24
7745,620.52,316.3,780.22,27998.46
7746,894.06,1250.98,313.86,302594.38
7747,6759.68,8897.1,1802.92,789905.46
7748,-2.18,1,1.76,1
7749,-53.8,38.9,1,3367.1
7750,2493.32,1255.88,2848.22,111424.34
7751,113.8,1.9,184.12,81.48
7752,686.5,655.5,387.8,58114.48
7753,3818.22,876.12,4269.96,77700.52
7754,3647.24,56.78,3361.6,4953.34
7755,-19.78,3.52,27.16,229.98
7756,2986.44,2552.1,1902.84,226517.78
7757,-7.66,7.06,10.44,538.24
7758,24969.7,42322.28,976.56,3757808.46
7759,151.8,208.7,93.44,18445.82
7760,706.2,137.56,1102.96,12124.64
7761,280,37.5,378.36,3242.02
7762,-64.44,15.98,1,1329.24
7763,3468.32,4748.28,1,421519.92
7764,1759.88,71.82,2359.54,6289.02
7765,760.1,296.48,1000.98,26236.12
7766,295.82,33.58,565.7,2892.16
7767,420.3,73.98,585.92,6479
7768,19.64,1,48.18,1
7769,473.72,202.02,572.72,17853
7770,2948.88,3721.36,589.36,291698.22
7771,2645.16,2269.4,1557.62,201416.8
7772,1553.92,2270.64,1,201530.28
7773,920.08,347.84,982.12,30797.7
7774,385.7,1,548.18,1
7775,-22.74,2.96,1,212.2
7776,1758.58,588.96,2146.36,52204.82
7777,2331.54,2750.82,1161.38,244166.12
7778,80000.62,30576.86,1642.52,11217859.36
7779,605919.86,218422,98245.1,43910932.12
7780,-26.84,11.7,1,1804.78
7781,835451,96797.32,1,1
7782,2321217.22,1068707.68,10156.96,1
7783,-13389.82,3498.26,2265.16,22354801.8
7784,1365.68,319.54,1770.32,97543.02
7785,316.42,3638.76,672.94,2297798.94
7786,3567.54,1233.2,4261.44,112423.4
7787,-86.4,321.26,29.46,150741.9
7788,482440.7,12297.98,97778.8,1
7789,2865.68,4898.74,1905.72,2188335.42
7790,-2625.96,5731.96,1,8877526.84
7791,7099.72,8509.46,1367.04,18784767.72
7792,-31482.5,27516.8,10913.78,51345370.14
7793,-88593.5,0.98,-118125,1
7794,-243276.86,87242.56,1054837.36,1
7795,-77.16,1.1,1,9.2
7796,17408.58,27564.34,1638.72,6024237.9
7797,331.26,515.16,1,58107
7798,-673.94,2841.8,1867.14,5140256.48
7799,-23.82,10.72,1,1099.76
7800,-15.32,22.08,1,2384.4
7801,812.88,1706.12,1,647566.82
7802,12198,80174.42,1,177740485.1
7803,7041.4,1234.06,10093.18,694510.78
7804,10736.84,14528.86,3833.52,1641761.5
7805,-15.58,1.34,1,26.54
7806,-65.88,76.08,1,35744.94
7807,282.1,1,378.36,1
7808,1530.96,2118.36,2257.6,193179.16
7809,5267.68,6464.5,6903.58,3483931.44
7810,751.32,290.32,793.48,32695.36
7811,1150.44,286,2033.08,26005.16
7812,46564.96,69453.08,1,332208.56
7813,916.16,66.62,1227.42,5988.8
7814,13914.64,12993.42,1,11933702.66
7815,1626.02,1792.56,3.64,271830.9
7816,40738.68,17596.04,1,12596686.08
7817,-11.2,1.66,1,60.16
7818,-1.64,2.96,10.44,175.6
7819,88.62,1.68,189.68,60.3
7820,58.68,1,95.34,1
7821,197.06,82.64,199.12,7248.94
7822,111.56,1,161.38,1
7823,116.72,5.26,180.24,380.5
7824,-32.64,1,6.66,1.54
7825,62.48,5.98,110.42,443.02
7826,-35.88,1,10.66,1.06
7827,431.7,139.94,576.48,12337.98
7828,110.22,134.42,40.62,11846.58
7829,111.56,1,161.38,1
7830,111.98,1,170.82,1
7831,229.02,130.9,227.42,11536.54
7832,107.18,1.54,161.38,48.16
7833,96.16,20.6,189.68,1740.6
7834,-22.8,14.76,57.6,1223.16
7835,77.48,65.42,95.34,5721.48
7836,37.96,1.2,104.78,17.58
7837,133.14,9.96,199.12,796.14
7838,111.98,1.18,189.68,17.14
7839,60.86,36.6,104.78,3160.5
7840,68.48,1,95.34,1
7841,348.66,6.52,482.14,490.1
7842,-3.64,1.02,10.44,2.22
7843,106.8,1,161.38,1
7844,0.86,1.04,29.26,3.66
7845,136.3,27.56,227.4,2360.28
7846,5546.86,8837.28,1,784593.18
7847,189.68,87.52,208.56,7682.34
7848,83.68,31.88,104.78,2741.18
7849,-15.76,1,1,1.72
7850,50.8,1,114.22,1
7851,109.4,1,151.94,1
7852,31.5,1.46,114.2,43.1
7853,691.44,12.78,944.4,1045.5
7854,-15.94,1,2.88,1.22
7855,110.82,60.06,104.78,5244.08
7856,66.86,1,95.34,1
7857,61.3,22.32,76.48,1894.22
7858,-0.8,1,10.44,1.78
7859,68.52,1,95.34,1
7860,112,1,180.26,1
7861,-4.58,1.04,19.88,4.84
7862,12.5,29.38,1,2520.52
7863,63.16,1.02,95.34,2.84
7864,106.02,1,151.94,1
7865,201.02,181.64,114.22,16039.5
7866,2624.98,47.74,3491.56,4151.48
7867,68.04,11.28,95.34,2578.106666
7868,85.28,1,161.38,1
7869,68.48,1,95.34,1
7870,-11.28,1.54,1,48.08
7871,102.72,1,151.94,1
7872,3003.44,3112.28,944.4,276259.02
7873,102.72,1,161.56,1.06
7874,51.18,1,104.78,1
7875,107.38,1.86,227.4,77.7
7876,2.5,1,10.44,1
7877,5.96,1.02,38.74,3
7878,-9.32,1,2.88,1.2
7879,58.6,2.78,208.56,158.74
7880,-4.42,1,10.44,1
7881,105.02,16.2,151.94,1350.4
7882,242.04,225.28,134.96,19915.4
7883,805.32,1.42,1114.22,36.82
7884,96.12,8.8,170.82,692.96
7885,69.64,1,95.34,1
7886,12.92,14.92,19.88,1238.4
7887,67.98,1.22,114.2,19.78
7888,659.54,698.94,246.28,61973.62
7889,66.18,1,95.34,1
7890,-7.56,1.98,1,89.4
7891,4322.3,7163.5,802.88,635976.02
7892,-19.08,2.28,1,115.92
7893,294.58,1.48,621.5,43.92
7894,77.72,21.18,95.34,1792.28
7895,409.32,1.04,50.2,3.46
7896,67.72,5.96,96.2,441.86
7897,143.4,1,199.12,1
7898,110.02,1,161.38,1
7899,-15.64,1,2.88,1.06
7900,-35.86,1,2.36,1.06
7901,110.02,1,161.38,1
7902,39.66,1.6,123.64,49.76
7903,48.58,10.98,114.2,887.24
7904,296.66,232.86,208.54,20588.06
7905,60.88,1.02,199.12,1.94
7906,60.56,18,114.2,1509.76
7907,69.14,1,95.34,1
7908,68.52,1,95.34,1
7909,-12.24,1.16,10.42,14.26
7910,128.98,103.02,104.78,9060.54
7911,28.44,1,180.26,1.4
7912,714.18,1.24,784.02,22.82
7913,-36.22,1,2.88,1.08
7914,144.9,14.18,208.56,1171.44
7915,705.3,1,944.4,1
7916,120.98,20.28,170.78,1715.48
7917,7.48,1,19.86,1
7918,80.38,7.58,151.94,584.92
7919,187.84,145.22,180.26,12805.72
7920,6890.2,10416.8,284.02,924843.12
7921,178.44,53.34,227.4,4648.26
7922,68.48,1,95.34,1
7923,565.82,698.12,133.08,61897.62
7924,4395.02,3363.44,2736.86,298558.58
7925,157.8,268.84,1,23781.9
7926,277.86,187.22,208.54,16536.68
7927,-9.32,1,2.88,1.2
7928,220.44,255.56,159.86,64089.66
7929,206.44,87.66,221,7697.44
7930,-11.62,1.04,1,5.14
7931,705.3,1,944.4,1
7932,112.54,1,161.38,1
7933,103.72,1.62,161.38,56.26
7934,69.88,1,95.34,1
7935,-1.42,1,19.86,1.56
7936,166.2,3.04,321.76,184.62
7937,-7.9,1,2.88,1.24
7938,87.4,10.92,123.64,878.84
7939,56.36,15.44,95.34,1282.48
7940,-12.26,1.06,10.44,6.38
7941,25.2,1,38.74,1
7942,96.54,89.68,133.06,7875.36
7943,19.66,72.98,1,6390.62
7944,449.4,274.52,416.12,24288.12
7945,3,1.82,19.88,74.86
7946,109.4,1,151.94,1
7947,104.06,27.92,189.68,2393.92
7948,232.34,135.5,217.98,11940.96
7949,-16.22,1.38,19.88,36.08
7950,146.98,6.76,227.4,511.54
7951,896.64,281.04,944.4,24865.08
7952,587.94,101.88,906.68,8958.36
7953,68.48,1,95.34,1
7954,490.72,1,680.26,1
7955,1878.82,9938.82,1621.76,882403.64
7956,66.18,1,95.34,1
7957,69.48,1,95.34,1
7958,37.22,4.74,67.04,332.52
7959,20.4,1.02,114.22,2.88
7960,76.78,22.34,95.34,1895.92
7961,276.72,1,378.36,1
7962,-25.54,1.04,1,4.32
7963,-28.08,1,2.88,1.08
7964,26.9,1,38.74,1
7965,-8.94,5.22,1,377.16
7966,35.72,1,67.04,1
7967,11.28,1.02,38.74,2.1
7968,340.64,207.04,319.84,18296.48
7969,37.9,1.5,67.04,44.32
7970,460.02,144.58,576.48,12752.38
7971,173.84,58.88,217.98,5142.5
7972,41.84,1,67.04,1
7973,32.24,1.1,95.82,7.52
7974,3529.14,3991,942.5,354281.56
7975,-8.96,5.66,1,412.8
7976,106.78,1.32,151.94,29.74
7977,63.48,1.46,95.34,41.48
7978,-17.86,1.14,10.44,13.92
7979,29002.74,42782.34,246.28,3820879.942
7980,138.68,32.68,180.24,2812.96
7981,1934.28,2023.8,708.58,179608.94
7982,67.78,1.02,104.78,2.68
7983,2.42,1.04,19.88,4.08
7984,192.88,6.76,282.12,511.08
7985,82.7,1,151.94,1
7986,116.06,1,170.82,1
7987,-9.04,4.28,1,293.84
7988,0.68,1,10.44,1
7989,3.06,1,10.44,1
7990,16.18,30.88,29.3,2653.86
7991,852.88,864.64,472.7,76684.74
7992,69.3,1,95.34,1
7993,-7.92,3.02,10.44,180.2
7994,1802.46,2337.24,321.76,207441.18
7995,38.5,63.22,1,5526.38
7996,109.4,1,151.94,1
7997,82.42,12.62,114.2,1031.76
7998,14.86,1,40.62,1.06
7999,239.82,141.8,217.98,12504.86
8000,68.52,1,95.34,1
8001,-9.46,2.02,2.72,92.3
8002,-10.28,1,29.3,1.02
8003,-30.62,1.36,1.94,31.68
8004,-2.06,1,2.88,1.04
8005,59.5,1.32,104.78,29.18
8006,28.32,1.38,57.62,34.14
8007,973.38,1.26,1321.76,25.14
8008,91.86,87.42,114.2,7672.24
8009,68.48,1,95.34,1
8010,45.58,1,76.48,1
8011,79.88,21.52,95.34,1820.98
8012,67.56,1,95.34,1
8013,362.52,110.9,491.56,9760.24
8014,9788.8,7327.56,331.18,766181.48
8015,198.4,19.5,274.58,1643.96
8016,108.92,1.78,180.24,67.62
8017,109.8,1,161.38,1
8018,128.86,1.26,199.12,25.52
8019,110.02,1,161.38,1
8020,721.22,3.8,991.58,250.46
8021,898.08,887.26,359.5,78692.48
8022,-7.18,1.78,1,71.88
8023,173.14,48.76,236.84,4240.48
8024,705.3,1,944.4,1
8025,77.34,1.04,123.64,4.66
8026,-23.62,1.02,19.86,2.56
8027,-14.4,1.02,10.44,1.84
8028,72.32,1,104.78,1
8029,106.02,1,151.94,1
8030,68.52,1,95.34,1
8031,102.68,1,151.94,1
8032,691.02,1.02,953.84,2.64
8033,73.4,2.82,199.12,162.62
8034,-36.58,2.58,1,139.48
8035,60.68,2,95.34,86.16
8036,842.18,39.82,1104.78,3448.16
8037,175.96,152.94,95.34,13492.66
8038,2351.42,4617.7,10.44,409928.14
8039,62.28,1.18,114.22,16.46
8040,143.84,1,227.42,1.7
8041,50.54,51.44,142.5,4480.14
8042,858.38,149.94,1048.18,13225.68
8043,69.64,1,95.34,1
8044,25.62,13.74,96.66,1130.38
8045,404.94,34.7,661.38,2989.74
8046,-8,1.2,1,18.24
8047,60.18,53.64,104.78,4676.1
8048,-38.04,1.04,1,3.26
8049,-4.04,9.92,16.1,791.9
8050,29.18,3.86,123.64,254.16
8051,139.64,1.58,208.54,52.22
8052,-2.76,1.02,19.86,2.88
8053,84.9,1,170.8,1
8054,64.84,1.18,95.34,16.48
8055,199.94,65.12,416.1,5693.92
8056,-12.46,2.18,6.6,105.32
8057,121.74,23.38,170.8,1988.64
8058,23.42,1.58,104.78,52.04
8059,3.98,1,10.44,1
8060,191.06,77.02,227.4,6749.76
8061,60.36,1.04,95.78,3.76
8062,98.14,99.02,48.18,8705.22
8063,92.1,2.54,189.68,138.24
8064,173.86,1.32,274.82,31
8065,67.56,1,95.34,1
8066,171.04,1.78,255.72,71.96
8067,-13.36,1.46,1,40.94
8068,536789.6,805442.86,1359.5,71517062.1
8069,700.64,16.82,944.4,1405.54
8070,151.32,1,217.98,1
8071,66.48,1,95.34,1
8072,64.76,1.2,95.34,18.68
8073,0.3,2.74,10.44,155.92
8074,-28.4,10.66,48.18,856.64
8075,5463.86,6123.8,1208.56,543659.56
8076,-11.66,1.08,1,6.52
8077,98.8,50.26,95.34,4373.08
8078,66.7,3.72,95.34,241.68
8079,1044.9,871.66,672.72,77310.14
8080,380.2,337.26,331.2,29856.26
